dt,xi_x,xi_y,xi_z,dot_xi_x,dot_xi_y,dot_xi_z
0.01,1.77581e-05,-1.77974e-05,-1.99405e-08,-6.03529e-05,6.06007e-05,6.81612e-08
0.01,1.71191e-05,-1.71558e-05,-1.9219e-08,-6.39043e-05,6.41601e-05,7.2149e-08
0.01,1.64458e-05,-1.64799e-05,-1.84591e-08,-6.7328e-05,6.75914e-05,7.59931e-08
0.01,1.57396e-05,-1.57711e-05,-1.76623e-08,-7.06173e-05,7.08873e-05,7.96851e-08
0.01,1.5002e-05,-1.50306e-05,-1.68301e-08,-7.37651e-05,7.40413e-05,8.32176e-08
0.01,-0.000247973,0.000248595,2.80562e-07,-0.0262975,0.0263626,2.97392e-05
0.01,-0.000286317,0.000287034,3.22416e-07,-0.00383438,0.00384394,4.18542e-06
0.01,-0.000281047,0.000281754,3.16224e-07,0.000526926,-0.00052802,-6.19277e-07
0.01,-0.000267643,0.000268319,3.01084e-07,0.00134044,-0.00134353,-1.51395e-06
0.01,-0.000253177,0.000253819,2.84793e-07,0.00144663,-0.00145,-1.62916e-06
0.01,-0.000239042,0.000239651,2.68883e-07,0.00141351,-0.00141681,-1.59093e-06
0.01,-0.000225495,0.000226073,2.53639e-07,0.00135465,-0.0013578,-1.5244e-06
0.01,4.86812e-05,-4.8793e-05,-5.63533e-08,0.0274177,-0.0274866,-3.09993e-05
0.01,9.75373e-05,-9.77704e-05,-1.10043e-07,0.0048856,-0.00489775,-5.36898e-06
0.01,0.000102278,-0.000102523,-1.15122e-07,0.000474114,-0.000475294,-5.07848e-07
0.01,9.84335e-05,-9.86689e-05,-1.10744e-07,-0.000384497,0.000385448,4.37738e-07
0.01,9.30988e-05,-9.3321e-05,-1.04732e-07,-0.000533469,0.000534789,6.01266e-07
0.01,8.76846e-05,-8.78934e-05,-9.86376e-08,-0.00054142,0.00054276,6.094e-07
0.01,8.24641e-05,-8.26601e-05,-9.27631e-08,-0.000522047,0.000523335,5.87444e-07
0.01,7.74835e-05,-7.76672e-05,-8.71589e-08,-0.000498055,0.000499284,5.60423e-07
0.01,7.27439e-05,-7.29159e-05,-8.18258e-08,-0.000473963,0.000475132,5.33312e-07
0.01,6.82375e-05,-6.83983e-05,-7.6755e-08,-0.000450647,0.000451756,5.07077e-07
0.01,6.39549e-05,-6.41053e-05,-7.19362e-08,-0.000428252,0.000429305,4.81881e-07
0.01,5.98871e-05,-6.00274e-05,-6.73589e-08,-0.000406786,0.000407784,4.57726e-07
0.01,5.60249e-05,-5.61558e-05,-6.30131e-08,-0.000386219,0.000387167,4.34586e-07
0.01,5.23596e-05,-5.24815e-05,-5.88888e-08,-0.000366528,0.000367425,4.12428e-07
0.01,4.88828e-05,-4.89963e-05,-5.49766e-08,-0.000347678,0.000348527,3.91216e-07
0.01,4.55864e-05,-4.56918e-05,-5.12674e-08,-0.00032964,0.000330445,3.70919e-07
0.01,4.24626e-05,-4.25603e-05,-4.77524e-08,-0.000312386,0.000313148,3.51502e-07
0.01,3.95037e-05,-3.95943e-05,-4.44231e-08,-0.000295887,0.000296607,3.32936e-07
0.01,3.67025e-05,-3.67863e-05,-4.12712e-08,-0.000280117,0.000280798,3.15189e-07
0.01,3.4052e-05,-3.41294e-05,-3.82889e-08,-0.000265049,0.000265691,2.9823e-07
0.01,3.15455e-05,-3.16168e-05,-3.54686e-08,-0.000250655,0.000251262,2.82032e-07
0.01,2.91764e-05,-2.92419e-05,-3.28029e-08,-0.000236912,0.000237484,2.66565e-07
0.01,2.69384e-05,-2.69986e-05,-3.02849e-08,-0.000223794,0.000224334,2.51802e-07
0.01,2.48024e-05,-2.48577e-05,-2.78829e-08,-0.000213601,0.000214085,2.40203e-07
0.01,2.2822e-05,-2.28729e-05,-2.56564e-08,-0.000198038,0.000198481,2.22642e-07
0.01,2.23784e-05,-2.2428e-05,-2.51649e-08,-4.4366e-05,4.4494e-05,4.91539e-08
0.01,2.22025e-05,-2.22514e-05,-2.49671e-08,-1.75852e-05,1.76599e-05,1.97821e-08
0.01,2.20448e-05,-2.20929e-05,-2.47881e-08,-1.57746e-05,1.58463e-05,1.78939e-08
0.01,2.18555e-05,-2.19028e-05,-2.45734e-08,-1.89333e-05,1.9012e-05,2.14757e-08
0.01,2.16249e-05,-2.16714e-05,-2.43122e-08,-2.30542e-05,2.3142e-05,2.61154e-08
0.01,2.13516e-05,-2.13971e-05,-2.4003e-08,-2.73294e-05,2.74263e-05,3.09224e-08
0.01,2.10357e-05,-2.10802e-05,-2.36459e-08,-3.15898e-05,3.16953e-05,3.57126e-08
0.01,2.06778e-05,-2.07211e-05,-2.32415e-08,-3.57945e-05,3.59095e-05,4.04393e-08
0.01,2.02785e-05,-2.03205e-05,-2.27906e-08,-3.99297e-05,4.00534e-05,4.50875e-08
0.01,1.98386e-05,-1.98794e-05,-2.22942e-08,-4.39854e-05,4.41176e-05,4.96456e-08
0.01,1.93591e-05,-1.93984e-05,-2.17531e-08,-4.79532e-05,4.80932e-05,5.41046e-08
0.01,1.88408e-05,-1.88787e-05,-2.11685e-08,-5.18249e-05,5.19729e-05,5.84556e-08
0.01,1.82849e-05,-1.83212e-05,-2.05417e-08,-5.55933e-05,5.57487e-05,6.26891e-08
0.01,1.76924e-05,-1.77271e-05,-1.98737e-08,-5.92502e-05,5.94127e-05,6.67981e-08
0.01,1.70645e-05,-1.70975e-05,-1.91659e-08,-6.27887e-05,6.29583e-05,7.07728e-08
0.01,1.64025e-05,-1.64337e-05,-1.84199e-08,-6.62016e-05,6.63778e-05,7.46061e-08
0.01,1.57077e-05,-1.57371e-05,-1.7637e-08,-6.94821e-05,6.96646e-05,7.82904e-08
0.01,1.49814e-05,-1.5009e-05,-1.68188e-08,-7.26237e-05,7.28117e-05,8.18181e-08
0.01,1.42252e-05,-1.42508e-05,-1.5967e-08,-7.56199e-05,7.58137e-05,8.51821e-08
0.01,1.34406e-05,-1.34642e-05,-1.50832e-08,-7.84648e-05,7.86641e-05,8.83757e-08
0.01,1.26291e-05,-1.26506e-05,-1.41693e-08,-8.11532e-05,8.13568e-05,9.13925e-08
0.01,1.17923e-05,-1.18117e-05,-1.3227e-08,-8.36789e-05,8.38869e-05,9.42266e-08
0.01,1.09319e-05,-1.09492e-05,-1.22583e-08,-8.60373e-05,8.62492e-05,9.68722e-08
0.01,1.00497e-05,-1.00649e-05,-1.12651e-08,-8.82237e-05,8.8439e-05,9.9324e-08
0.01,9.14733e-06,-9.16034e-06,-1.02493e-08,-9.02336e-05,9.04522e-05,1.01577e-07
0.01,8.2267e-06,-8.2375e-06,-9.21303e-09,-9.20631e-05,9.22841e-05,1.03627e-07
0.01,7.28961e-06,-7.29818e-06,-8.15833e-09,-9.37084e-05,9.39317e-05,1.0547e-07
0.01,-0.000255348,0.000256035,2.8884e-07,-0.0262638,0.0263333,2.96998e-05
0.01,-0.000293292,0.000294075,3.30241e-07,-0.00379436,0.00380398,4.14011e-06
0.01,-0.000287625,0.00028839,3.23601e-07,0.000566646,-0.000568484,-6.64047e-07
0.01,-0.000273839,0.000274564,3.08031e-07,0.0013786,-0.00138255,-1.55693e-06
0.01,-0.000259009,0.000259692,2.9133e-07,0.00148302,-0.00148724,-1.67015e-06
0.01,-0.000244527,0.000245169,2.7503e-07,0.00144817,-0.00145228,-1.62997e-06
0.01,3.05879e-05,-3.06664e-05,-3.60062e-08,0.0275115,-0.0275835,-3.11036e-05
0.01,8.03644e-05,-8.05722e-05,-9.073e-08,0.00497765,-0.00499058,-5.47237e-06
0.01,8.59908e-05,-8.62136e-05,-9.68047e-08,0.000562638,-0.000564137,-6.07474e-07
0.01,8.29936e-05,-8.32091e-05,-9.33818e-08,-0.000299717,0.000300451,3.42287e-07
0.01,7.847e-05,-7.86741e-05,-8.82824e-08,-0.000452367,0.0004535,5.09948e-07
0.01,7.38312e-05,-7.40236e-05,-8.30614e-08,-0.000463878,0.000465045,5.22092e-07
0.01,6.93518e-05,-6.9533e-05,-7.80215e-08,-0.000447934,0.000449064,5.04e-07
0.01,6.50793e-05,-6.52497e-05,-7.32144e-08,-0.000427251,0.000428328,4.80703e-07
0.01,6.10159e-05,-6.1176e-05,-6.86426e-08,-0.000406343,0.000407369,4.57179e-07
0.01,5.7155e-05,-5.73054e-05,-6.42987e-08,-0.000386089,0.000387066,4.34396e-07
0.01,5.34886e-05,-5.36297e-05,-6.01734e-08,-0.000366644,0.000367572,4.12522e-07
0.01,5.00084e-05,-5.01407e-05,-5.62578e-08,-0.000348013,0.000348894,3.91561e-07
0.01,4.67067e-05,-4.68306e-05,-5.25429e-08,-0.000330172,0.000331011,3.71493e-07
0.01,4.35757e-05,-4.36916e-05,-4.902e-08,-0.000313101,0.000313896,3.52286e-07
0.01,4.0608e-05,-4.07164e-05,-4.56809e-08,-0.000296767,0.000297523,3.33911e-07
0.01,3.77966e-05,-3.78978e-05,-4.25175e-08,-0.000281148,0.000281864,3.16338e-07
0.01,3.51344e-05,-3.52288e-05,-3.95222e-08,-0.000266216,0.000266895,2.99537e-07
0.01,3.2615e-05,-3.27029e-05,-3.66874e-08,-0.000251945,0.000252589,2.83481e-07
0.01,3.02318e-05,-3.03137e-05,-3.40059e-08,-0.000238313,0.000238922,2.68142e-07
0.01,2.79789e-05,-2.8055e-05,-3.1471e-08,-0.000225294,0.000225871,2.53494e-07
0.01,2.58502e-05,-2.59209e-05,-2.90759e-08,-0.000212866,0.000213412,2.3951e-07
0.01,2.38039e-05,-2.38691e-05,-2.67738e-08,-0.000204628,0.000205181,2.30215e-07
0.01,2.1904e-05,-2.19639e-05,-2.46367e-08,-0.000189997,0.000190515,2.13706e-07
0.01,2.15278e-05,-2.15867e-05,-2.42221e-08,-3.76202e-05,3.77221e-05,4.14566e-08
0.01,2.13826e-05,-2.14414e-05,-2.40597e-08,-1.4516e-05,1.45293e-05,1.62411e-08
0.01,2.12496e-05,-2.13083e-05,-2.39096e-08,-1.33014e-05,1.33066e-05,1.50108e-08
0.01,2.10851e-05,-2.11437e-05,-2.37238e-08,-1.64531e-05,1.64661e-05,1.8584e-08
0.01,2.08806e-05,-2.09389e-05,-2.34929e-08,-2.04506e-05,2.04746e-05,2.30876e-08
0.01,2.06347e-05,-2.06927e-05,-2.32155e-08,-2.45828e-05,2.46181e-05,2.77376e-08
0.01,2.03477e-05,-2.04053e-05,-2.28918e-08,-2.87007e-05,2.87476e-05,3.23713e-08
0.01,2.002e-05,-2.0077e-05,-2.25223e-08,-3.27688e-05,3.28272e-05,3.69481e-08
0.01,1.96523e-05,-1.97086e-05,-2.21078e-08,-3.67723e-05,3.68423e-05,4.14524e-08
0.01,1.92453e-05,-1.93007e-05,-2.16491e-08,-4.07026e-05,4.0784e-05,4.58741e-08
0.01,1.87998e-05,-1.88543e-05,-2.1147e-08,-4.45518e-05,4.46437e-05,5.02039e-08
0.01,1.83167e-05,-1.83701e-05,-2.06027e-08,-4.83117e-05,4.84149e-05,5.44336e-08
0.01,1.77969e-05,-1.78493e-05,-2.00171e-08,-5.1975e-05,5.2089e-05,5.85544e-08
0.01,1.72416e-05,-1.72927e-05,-1.93916e-08,-5.55344e-05,5.56589e-05,6.25582e-08
0.01,1.66517e-05,-1.67015e-05,-1.87272e-08,-5.89828e-05,5.91172e-05,6.64368e-08
0.01,1.60286e-05,-1.60769e-05,-1.80254e-08,-6.23132e-05,6.24575e-05,7.01824e-08
0.01,1.53734e-05,-1.54202e-05,-1.72875e-08,-6.55187e-05,6.56729e-05,7.37877e-08
0.01,1.46875e-05,-1.47326e-05,-1.6515e-08,-6.85935e-05,6.8757e-05,7.72457e-08
0.01,1.39722e-05,-1.40156e-05,-1.57095e-08,-7.15309e-05,7.17035e-05,8.05489e-08
0.01,1.32289e-05,-1.32705e-05,-1.48726e-08,-7.43257e-05,7.45066e-05,8.3691e-08
0.01,1.24592e-05,-1.24989e-05,-1.4006e-08,-7.69711e-05,7.71609e-05,8.66659e-08
0.01,1.16646e-05,-1.17023e-05,-1.31113e-08,-7.9463e-05,7.96605e-05,8.94673e-08
0.01,1.08466e-05,-1.08823e-05,-1.21904e-08,-8.1796e-05,8.20009e-05,9.209e-08
0.01,1.0007e-05,-1.00405e-05,-1.12451e-08,-8.39652e-05,8.41774e-05,9.45282e-08
0.01,9.14729e-06,-9.17867e-06,-1.02773e-08,-8.59668e-05,8.61856e-05,9.67775e-08
0.01,8.26933e-06,-8.29845e-06,-9.28901e-09,-8.77961e-05,8.80212e-05,9.88334e-08
0.01,7.37483e-06,-7.40164e-06,-8.28209e-09,-8.945e-05,8.9681e-05,1.00691e-07
0.01,-0.000255264,0.000255859,2.88714e-07,-0.0262639,0.0263261,2.96996e-05
0.01,-0.000293179,0.000293864,3.30084e-07,-0.00379151,0.00380047,4.13701e-06
0.01,-0.000287481,0.000288153,3.2341e-07,0.000569836,-0.000571069,-6.67418e-07
0.01,-0.000273664,0.000274306,3.07809e-07,0.00138163,-0.00138475,-1.5601e-06
0.01,-0.000258806,0.000259414,2.91079e-07,0.00148581,-0.00148918,-1.67305e-06
0.01,-0.000244299,0.000244874,2.74753e-07,0.00145071,-0.00145399,-1.63259e-06
0.01,3.08689e-05,-3.09468e-05,-3.63408e-08,0.0275168,-0.0275821,-3.11094e-05
0.01,8.06689e-05,-8.0863e-05,-9.10888e-08,0.00498,-0.00499162,-5.4748e-06
0.01,8.63114e-05,-8.65182e-05,-9.71798e-08,0.000564257,-0.000565516,-6.09102e-07
0.01,8.33276e-05,-8.35267e-05,-9.37701e-08,-0.000298387,0.000299149,3.4097e-07
0.01,7.88153e-05,-7.90032e-05,-8.86817e-08,-0.000451231,0.000452346,5.08836e-07
0.01,7.41862e-05,-7.43628e-05,-8.34702e-08,-0.000462905,0.000464044,5.21151e-07
0.01,6.97151e-05,-6.98807e-05,-7.84381e-08,-0.000447111,0.000448209,5.03217e-07
0.01,6.54494e-05,-6.56046e-05,-7.36374e-08,-0.000426565,0.000427612,4.80066e-07
0.01,6.13916e-05,-6.15367e-05,-6.90706e-08,-0.000405787,0.000406781,4.56677e-07
0.01,5.7535e-05,-5.76708e-05,-6.47304e-08,-0.000385653,0.000386597,4.3402e-07
0.01,5.38719e-05,-5.39986e-05,-6.06078e-08,-0.000366318,0.000367214,4.12261e-07
0.01,5.0394e-05,-5.05122e-05,-5.66937e-08,-0.00034779,0.000348638,3.91409e-07
0.01,4.70935e-05,-4.72037e-05,-5.29793e-08,-0.000330045,0.00033085,3.7144e-07
0.01,4.39629e-05,-4.40655e-05,-4.94561e-08,-0.00031306,0.000313823,3.52324e-07
0.01,4.09948e-05,-4.10902e-05,-4.61157e-08,-0.000296808,0.00029753,3.34034e-07
0.01,3.81822e-05,-3.82708e-05,-4.29504e-08,-0.000281262,0.000281946,3.16536e-07
0.01,3.55182e-05,-3.56003e-05,-3.99523e-08,-0.000266397,0.000267045,2.99807e-07
0.01,3.29963e-05,-3.30723e-05,-3.71142e-08,-0.00025219,0.000252801,2.83815e-07
0.01,3.06102e-05,-3.06804e-05,-3.44288e-08,-0.000238614,0.000239191,2.68535e-07
0.01,2.83537e-05,-2.84185e-05,-3.18894e-08,-0.000225647,0.000226192,2.5394e-07
0.01,2.62211e-05,-2.62807e-05,-2.94894e-08,-0.000213266,0.00021378,2.40004e-07
0.01,2.42066e-05,-2.42613e-05,-2.72224e-08,-0.000201449,0.000201934,2.26703e-07
0.01,2.22866e-05,-2.23369e-05,-2.50626e-08,-0.000192003,0.000192443,2.15979e-07
0.01,2.19064e-05,-2.19559e-05,-2.46437e-08,-3.80147e-05,3.81011e-05,4.18888e-08
0.01,2.17787e-05,-2.18277e-05,-2.45005e-08,-1.27715e-05,1.28225e-05,1.43191e-08
0.01,2.16667e-05,-2.17152e-05,-2.43735e-08,-1.11981e-05,1.12496e-05,1.27043e-08
0.01,2.15233e-05,-2.15711e-05,-2.42107e-08,-1.43455e-05,1.44052e-05,1.62763e-08
0.01,2.13391e-05,-2.13863e-05,-2.40021e-08,-1.84129e-05,1.84817e-05,2.08581e-08
0.01,2.11128e-05,-2.11592e-05,-2.37461e-08,-2.26333e-05,2.27117e-05,2.56062e-08
0.01,2.08443e-05,-2.08898e-05,-2.34426e-08,-2.68463e-05,2.69337e-05,3.0345e-08
0.01,2.05342e-05,-2.05787e-05,-2.30923e-08,-3.10133e-05,3.11099e-05,3.50318e-08
0.01,2.0183e-05,-2.02265e-05,-2.26958e-08,-3.51199e-05,3.52254e-05,3.965e-08
0.01,1.97914e-05,-1.98338e-05,-2.22539e-08,-3.91565e-05,3.92705e-05,4.4189e-08
0.01,1.93603e-05,-1.94014e-05,-2.17675e-08,-4.31148e-05,4.32374e-05,4.86399e-08
0.01,1.88904e-05,-1.89302e-05,-2.12376e-08,-4.69867e-05,4.71176e-05,5.29936e-08
0.01,1.83828e-05,-1.84212e-05,-2.06651e-08,-5.07647e-05,5.09035e-05,5.72411e-08
0.01,1.78384e-05,-1.78753e-05,-2.00514e-08,-5.44412e-05,5.45878e-05,6.13749e-08
0.01,1.72583e-05,-1.72937e-05,-1.93975e-08,-5.80091e-05,5.81628e-05,6.53849e-08
0.01,1.66437e-05,-1.66775e-05,-1.87049e-08,-6.14606e-05,6.16217e-05,6.92647e-08
0.01,1.59958e-05,-1.60279e-05,-1.79748e-08,-6.47895e-05,6.49571e-05,7.30061e-08
0.01,1.53159e-05,-1.53463e-05,-1.72088e-08,-6.79886e-05,6.81627e-05,7.66011e-08
0.01,1.46054e-05,-1.4634e-05,-1.64084e-08,-7.10517e-05,7.12319e-05,8.00432e-08
0.01,1.38656e-05,-1.38924e-05,-1.55751e-08,-7.3973e-05,7.41587e-05,8.33251e-08
0.01,1.30982e-05,-1.3123e-05,-1.47107e-08,-7.67459e-05,7.69373e-05,8.64403e-08
0.01,1.23045e-05,-1.23274e-05,-1.38169e-08,-7.93655e-05,7.95617e-05,8.93826e-08
0.01,1.14863e-05,-1.15071e-05,-1.28955e-08,-8.18266e-05,8.20273e-05,9.21462e-08
0.01,1.0645e-05,-1.06638e-05,-1.19482e-08,-8.41237e-05,8.43287e-05,9.47255e-08
0.01,9.7825e-06,-9.7992e-06,-1.0977e-08,-8.62527e-05,8.64616e-05,9.71152e-08
0.01,8.90041e-06,-8.91499e-06,-9.98394e-09,-8.82093e-05,8.84213e-05,9.9311e-08
0.01,8.00052e-06,-8.01294e-06,-8.97086e-09,-8.99893e-05,9.02043e-05,1.01308e-07
0.01,7.08462e-06,-7.09487e-06,-7.93984e-09,-9.15895e-05,9.18069e-05,1.03102e-07
0.01,6.15456e-06,-6.16262e-06,-6.89293e-09,-9.30063e-05,9.32259e-05,1.0469e-07
0.01,5.21219e-06,-5.21803e-06,-5.83224e-09,-9.42373e-05,9.44585e-05,1.06069e-07
0.01,4.25939e-06,-4.26301e-06,-4.75989e-09,-9.52797e-05,9.55021e-05,1.07236e-07
0.01,3.29807e-06,-3.29946e-06,-3.67801e-09,-9.61316e-05,9.63546e-05,1.08188e-07
0.01,2.33016e-06,-2.32932e-06,-2.58878e-09,-9.67912e-05,9.70145e-05,1.08923e-07
0.01,1.35759e-06,-1.35452e-06,-1.49437e-09,-9.72572e-05,9.74804e-05,1.09441e-07
0.01,3.82302e-07,-3.77002e-07,-3.96969e-10,-9.75287e-05,9.77513e-05,1.0974e-07
0.01,-5.93751e-07,6.01265e-07,7.01224e-10,-9.76052e-05,9.78267e-05,1.09819e-07
0.01,-0.000262766,0.000263432,2.97168e-07,-0.0262173,0.0262831,2.96467e-05
0.01,-0.000300153,0.00030091,3.37942e-07,-0.0037387,0.00374777,4.07736e-06
0.01,-0.000293938,0.000294677,3.30685e-07,0.000621485,-0.000623281,-7.25715e-07
0.01,-0.000279631,0.000280331,3.14529e-07,0.00143077,-0.00143457,-1.61557e-06
0.01,-0.000264308,0.000264968,2.97274e-07,0.00153228,-0.00153632,-1.72549e-06
0.01,-0.000249362,0.000249983,2.80453e-07,0.00149456,-0.00149849,-1.68208e-06
0.01,2.62057e-05,-2.62712e-05,-3.10876e-08,0.0275568,-0.0276254,-3.11541e-05
0.01,7.63945e-05,-7.65838e-05,-8.62734e-08,0.00501888,-0.00503126,-5.51859e-06
0.01,8.24056e-05,-8.261e-05,-9.27801e-08,0.000601115,-0.000602619,-6.50665e-07
0.01,7.97691e-05,-7.99672e-05,-8.97622e-08,-0.000263652,0.000264279,3.01788e-07
0.01,7.55836e-05,-7.57716e-05,-8.50424e-08,-0.000418553,0.000419562,4.71975e-07
0.01,7.12617e-05,-7.14392e-05,-8.01774e-08,-0.000432193,0.000433239,4.86506e-07
0.01,6.70789e-05,-6.72464e-05,-7.54705e-08,-0.000418272,0.000419284,4.70685e-07
0.01,6.30839e-05,-6.32416e-05,-7.09751e-08,-0.000399506,0.000400475,4.49542e-07
0.01,5.92797e-05,-5.94282e-05,-6.66945e-08,-0.000380419,0.000381342,4.28062e-07
0.01,5.56608e-05,-5.58005e-05,-6.26223e-08,-0.000361892,0.000362771,4.07219e-07
0.01,5.22199e-05,-5.23513e-05,-5.87505e-08,-0.000344083,0.00034492,3.87182e-07
0.01,4.89499e-05,-4.90733e-05,-5.50708e-08,-0.000327003,0.000327798,3.67964e-07
0.01,4.58436e-05,-4.59594e-05,-5.15754e-08,-0.000310632,0.00031139,3.49546e-07
0.01,4.28941e-05,-4.30027e-05,-4.82564e-08,-0.000294951,0.00029567,3.31902e-07
0.01,4.00948e-05,-4.01965e-05,-4.51063e-08,-0.000279934,0.000280617,3.15004e-07
0.01,3.74392e-05,-3.75345e-05,-4.2118e-08,-0.000265558,0.000266207,2.98828e-07
0.01,3.49212e-05,-3.50103e-05,-3.92846e-08,-0.000251801,0.000252418,2.83348e-07
0.01,3.25348e-05,-3.2618e-05,-3.65992e-08,-0.000238642,0.000239226,2.68539e-07
0.01,3.02742e-05,-3.03519e-05,-3.40554e-08,-0.000226057,0.000226612,2.54378e-07
0.01,2.81339e-05,-2.82064e-05,-3.1647e-08,-0.000214027,0.000214553,2.4084e-07
0.01,2.61086e-05,-2.61761e-05,-2.93679e-08,-0.000202532,0.00020303,2.27904e-07
0.01,2.41931e-05,-2.42558e-05,-2.72125e-08,-0.000191551,0.000192023,2.15547e-07
0.01,2.23824e-05,-2.24407e-05,-2.5175e-08,-0.000181065,0.000181512,2.03747e-07
0.01,2.20792e-05,-2.2137e-05,-2.48418e-08,-3.03203e-05,3.03753e-05,3.332e-08
0.01,2.20184e-05,-2.20761e-05,-2.47748e-08,-6.07804e-06,6.0891e-06,6.70616e-09
0.01,2.20063e-05,-2.20639e-05,-2.47614e-08,-1.21561e-06,1.21794e-06,1.33651e-09
0.01,2.19533e-05,-2.20109e-05,-2.4701e-08,-5.30193e-06,5.29717e-06,6.03852e-09
0.01,2.1857e-05,-2.19146e-05,-2.45919e-08,-9.62509e-06,9.62922e-06,1.09149e-08
0.01,2.17172e-05,-2.17746e-05,-2.44336e-08,-1.39836e-05,1.39977e-05,1.58205e-08
0.01,2.15339e-05,-2.15912e-05,-2.42266e-08,-1.83242e-05,1.83499e-05,2.07056e-08
0.01,2.13076e-05,-2.13645e-05,-2.39711e-08,-2.26302e-05,2.26678e-05,2.55499e-08
0.01,2.10387e-05,-2.10951e-05,-2.36677e-08,-2.68922e-05,2.69405e-05,3.03442e-08
0.01,2.07277e-05,-2.07835e-05,-2.33169e-08,-3.10993e-05,3.11594e-05,3.50779e-08
0.01,2.03753e-05,-2.04303e-05,-2.29195e-08,-3.52452e-05,3.5316e-05,3.97415e-08
0.01,1.99821e-05,-2.00363e-05,-2.24762e-08,-3.93202e-05,3.9402e-05,4.43256e-08
0.01,1.95489e-05,-1.96022e-05,-2.1988e-08,-4.33167e-05,4.34095e-05,4.88209e-08
0.01,1.90766e-05,-1.91289e-05,-2.14558e-08,-4.72263e-05,4.73298e-05,5.32189e-08
0.01,1.85662e-05,-1.86173e-05,-2.08807e-08,-5.10416e-05,5.11555e-05,5.75104e-08
0.01,1.80187e-05,-1.80686e-05,-2.02638e-08,-5.47551e-05,5.48792e-05,6.16868e-08
0.01,1.74351e-05,-1.74836e-05,-1.96064e-08,-5.83588e-05,5.84928e-05,6.57396e-08
0.01,1.68166e-05,-1.68637e-05,-1.89098e-08,-6.18459e-05,6.19895e-05,6.96614e-08
0.01,1.61645e-05,-1.62101e-05,-1.81754e-08,-6.52091e-05,6.53622e-05,7.34435e-08
0.01,1.54801e-05,-1.55241e-05,-1.74046e-08,-6.84418e-05,6.86042e-05,7.7079e-08
0.01,1.47647e-05,-1.4807e-05,-1.6599e-08,-7.1538e-05,7.17092e-05,8.05602e-08
0.01,1.40198e-05,-1.40603e-05,-1.57602e-08,-7.44911e-05,7.46705e-05,8.38801e-08
0.01,1.32469e-05,-1.32854e-05,-1.48899e-08,-7.72947e-05,7.74827e-05,8.70327e-08
0.01,1.24474e-05,-1.24841e-05,-1.39898e-08,-7.99444e-05,8.01395e-05,9.00108e-08
0.01,1.16231e-05,-1.16577e-05,-1.30617e-08,-8.24338e-05,8.26364e-05,9.28091e-08
0.01,1.07755e-05,-1.0808e-05,-1.21075e-08,-8.47582e-05,8.49679e-05,9.54216e-08
0.01,9.90638e-06,-9.93672e-06,-1.1129e-08,-8.69135e-05,8.71295e-05,9.78434e-08
0.01,9.01743e-06,-9.04555e-06,-1.01283e-08,-8.88948e-05,8.91169e-05,1.0007e-07
0.01,8.11045e-06,-8.13629e-06,-9.10737e-09,-9.06982e-05,9.0926e-05,1.02095e-07
0.01,7.18725e-06,-7.21075e-06,-8.0682e-09,-9.23203e-05,9.25532e-05,1.03917e-07
0.01,6.24967e-06,-6.2708e-06,-7.01289e-09,-9.37578e-05,9.39954e-05,1.05531e-07
0.01,5.29959e-06,-5.3183e-06,-5.94355e-09,-9.50077e-05,9.52497e-05,1.06934e-07
0.01,4.33891e-06,-4.35517e-06,-4.86232e-09,-9.60676e-05,9.63132e-05,1.08123e-07
0.01,3.36956e-06,-3.38333e-06,-3.77137e-09,-9.69354e-05,9.71843e-05,1.09095e-07
0.01,2.39347e-06,-2.40472e-06,-2.67288e-09,-9.76094e-05,9.78609e-05,1.0985e-07
0.01,1.41259e-06,-1.4213e-06,-1.56903e-09,-9.80881e-05,9.83419e-05,1.10384e-07
0.01,4.2888e-07,-4.35039e-07,-4.62053e-10,-9.83706e-05,9.86261e-05,1.10698e-07
0.01,-5.55683e-07,5.52092e-07,6.45853e-10,-9.84563e-05,9.87131e-05,1.10791e-07
0.01,-1.53913e-06,1.53812e-06,1.75247e-09,-9.83452e-05,9.86027e-05,1.10661e-07
0.01,-2.51951e-06,2.52107e-06,2.85558e-09,-9.80374e-05,9.82951e-05,1.10311e-07
0.01,-3.49484e-06,3.49898e-06,3.95298e-09,-9.75335e-05,9.77909e-05,1.0974e-07
0.01,-4.46319e-06,4.46989e-06,5.04247e-09,-9.68345e-05,9.7091e-05,1.08949e-07
0.01,-0.00026639,0.000267019,3.01234e-07,-0.0261927,0.0262549,2.96192e-05
0.01,-0.00030348,0.000304197,3.41674e-07,-0.00370898,0.00371776,4.04397e-06
0.01,-0.000296972,0.000297675,3.34088e-07,0.000650785,-0.000652233,-7.58631e-07
0.01,-0.000282386,0.000283055,3.1762e-07,0.00145859,-0.00146193,-1.6468e-06
0.01,-0.000266801,0.000267435,3.0007e-07,0.00155848,-0.00156205,-1.75491e-06
0.01,-0.000251609,0.000252208,2.82973e-07,0.00151918,-0.00152267,-1.7097e-06
0.01,2.42015e-05,-2.42607e-05,-2.88449e-08,0.0275811,-0.0276469,-3.11818e-05
0.01,7.46076e-05,-7.47853e-05,-8.4275e-08,0.00504061,-0.00505246,-5.54301e-06
0.01,8.08202e-05,-8.10122e-05,-9.10073e-08,0.000621259,-0.000622685,-6.73229e-07
