q_x,q_y,q_z,dq_x,dq_y,dq_z,omega_x,omega_y,omega_z,domega_x,domega_y,domega_z,w_hat_x,w_hat_y,w_hat_z
0.0421021,0.0421051,-8.76677e-08,5.65036e-05,-0.000154078,-8.88201e-06,5.50815e-05,-0.000153808,-8.81053e-06,0.000142214,-2.70252e-05,-7.14802e-06,2.94476e-07,-4.62951e-08,-2.87475e-08
0.0421026,0.0421045,-8.91666e-08,7.31449e-05,-0.00014015,-8.99777e-06,7.04043e-05,-0.000141993,-8.95978e-06,0.000274054,0.000184301,-3.79968e-06,5.79623e-07,3.99188e-07,-1.56892e-08
0.0421031,0.0421038,-9.27686e-08,7.73904e-05,-0.00014507,-9.38455e-06,7.5958e-05,-0.000144958,-9.31926e-06,0.00014324,-1.12194e-05,-6.52855e-06,2.9745e-07,-1.3315e-08,-2.6246e-08
0.0421036,0.0421033,-9.25646e-08,9.06272e-05,-0.000129775,-9.30418e-06,8.83543e-05,-0.000131855,-9.29527e-06,0.000227296,0.000208082,-8.90776e-07,4.84288e-07,4.45712e-07,-4.04589e-09
0.0421043,0.0421028,-9.16542e-08,0.000105013,-0.000112808,-9.1897e-06,0.000102323,-0.000115795,-9.20277e-06,0.000269022,0.00029871,1.30726e-06,5.76814e-07,6.37518e-07,4.72619e-09
0.0421049,0.0421022,-9.49421e-08,0.000109826,-0.000117236,-9.58018e-06,0.000108331,-0.000117546,-9.53009e-06,0.000149578,3.0968e-05,-5.00947e-06,3.13194e-07,7.5217e-08,-2.01198e-08
0.0421055,0.0421016,-9.80874e-08,0.000115656,-0.00011906,-9.90314e-06,0.000114388,-0.000118905,-9.84306e-06,0.000126837,-1.55339e-05,-6.00824e-06,2.62495e-07,-2.41507e-08,-2.41744e-08
0.0421062,0.0421013,-9.47502e-08,0.000123228,-0.000101229,-9.46711e-06,0.000121789,-0.000103646,-9.50906e-06,0.000143867,0.000241735,4.19505e-06,3.13526e-07,5.10328e-07,1.63004e-08
0.042107,0.042101,-9.10248e-08,0.000132402,-8.24398e-05,-9.06613e-06,0.00013069,-8.57825e-05,-9.13449e-06,0.000171247,0.000334274,6.83543e-06,3.76118e-07,7.05396e-07,2.69474e-08
0.0421077,0.0421006,-9.3679e-08,0.00013813,-8.52616e-05,-9.4268e-06,0.00013681,-8.59032e-05,-9.39782e-06,0.000132027,6.41638e-05,-2.89811e-06,2.78385e-07,1.43155e-07,-1.15922e-08
0.0421085,0.0421002,-9.61402e-08,0.000144095,-8.54601e-05,-9.6866e-06,0.000142863,-8.5632e-05,-9.64178e-06,0.000123248,1.71884e-05,-4.48143e-06,2.57001e-07,4.3683e-08,-1.80612e-08
0.0421093,0.0421,-8.97379e-08,0.000148713,-6.23838e-05,-8.90574e-06,0.000147694,-6.56272e-05,-9.00016e-06,0.000101918,0.000324343,9.44185e-06,2.31765e-07,6.79274e-07,3.7239e-08
0.04211,0.0421,-8.30764e-08,0.000148787,-4.561e-05,-8.20521e-06,0.000148462,-4.8929e-05,-8.33116e-06,3.25106e-05,0.000331896,1.25948e-05,8.84993e-08,6.9231e-07,5.01568e-08
0.0421108,0.0420997,-8.4894e-08,0.0001552,-4.65188e-05,-8.51414e-06,0.000154213,-4.7418e-05,-8.51002e-06,9.86976e-05,8.99224e-05,-4.12143e-07,2.10212e-07,1.9447e-07,-1.54569e-09
0.0421116,0.0420997,-7.69967e-08,0.000152786,-2.70527e-05,-7.59055e-06,0.000152815,-3.00224e-05,-7.71735e-06,-2.90325e-06,0.000296973,1.26798e-05,1.29166e-08,6.164e-07,5.0356e-08
0.0421124,0.0420999,-6.89549e-08,0.000153821,-6.24768e-06,-6.75607e-06,0.000153687,-1.00399e-05,-6.91053e-06,1.34666e-05,0.000379226,1.5446e-05,5.14156e-08,7.89133e-07,6.15785e-08
0.0421131,0.0421001,-6.07191e-08,0.000150125,9.87263e-06,-5.92089e-06,0.000150595,6.47353e-06,-6.08404e-06,-4.69492e-05,0.00033991,1.63148e-05,-7.59992e-08,7.04289e-07,6.51858e-08
0.0421139,0.0421002,-6.16023e-08,0.000156264,1.05581e-05,-6.15123e-06,0.00015556,9.41352e-06,-6.16945e-06,7.03719e-05,0.000114461,1.82186e-06,1.52648e-07,2.4364e-07,7.45013e-09
0.0421146,0.0421005,-5.25298e-08,0.000150046,2.89334e-05,-5.11048e-06,0.000150689,2.60388e-05,-5.26039e-06,-6.42595e-05,0.000289459,1.49907e-05,-1.1474e-07,5.97139e-07,5.96805e-08
0.0421155,0.0421006,-5.29261e-08,0.000155763,3.07712e-05,-5.27505e-06,0.000155171,2.9624e-05,-5.29821e-06,5.92404e-05,0.000114719,2.31557e-06,1.29505e-07,2.43201e-07,9.40145e-09
0.0421161,0.042101,-4.32719e-08,0.000144679,4.59226e-05,-4.16974e-06,0.000146029,4.34731e-05,-4.3301e-06,-0.00013498,0.000244944,1.60353e-05,-2.63988e-07,5.00414e-07,6.39563e-08
0.0421169,0.0421013,-4.31962e-08,0.000150279,4.87575e-05,-4.28688e-06,0.000149921,4.76097e-05,-4.31981e-06,3.58146e-05,0.000114782,3.29313e-06,8.06049e-08,2.41616e-07,1.33447e-08
0.0421175,0.0421017,-3.3285e-08,0.000138344,6.34845e-05,-3.16019e-06,0.000139884,6.10938e-05,-3.32651e-06,-0.000154009,0.000239077,1.66321e-05,-3.0388e-07,4.87058e-07,6.63778e-08
0.0421182,0.0421021,-3.27325e-08,0.000143313,6.68801e-05,-3.22736e-06,0.000143101,6.56729e-05,-3.26905e-06,2.1217e-05,0.000120724,4.16905e-06,5.06407e-08,2.53001e-07,1.68599e-08
0.0421188,0.0421026,-2.25563e-08,0.000130428,8.12222e-05,-2.07733e-06,0.000132144,7.88664e-05,-2.24957e-06,-0.000171649,0.000235585,1.72243e-05,-3.407e-07,4.7875e-07,6.87769e-08
0.0421192,0.0421032,-1.25527e-08,0.000115783,9.07739e-05,-1.05405e-06,0.000118337,8.87265e-05,-1.24863e-06,-0.000255373,0.000204735,1.94585e-05,-5.16973e-07,4.10131e-07,7.8052e-08
0.0421199,0.0421037,-1.13178e-08,0.000120332,9.50423e-05,-1.06653e-06,0.000120491,9.38197e-05,-1.12458e-06,-1.59359e-05,0.000122258,5.80451e-06,-2.67573e-08,2.53665e-07,2.34762e-08
0.0421203,0.0421043,-1.63855e-09,0.000104384,0.000104722,1.24721e-08,0.000106639,0.000103006,-1.54969e-07,-0.000225488,0.000171588,1.67441e-05,-4.56339e-07,3.42654e-07,6.69927e-08
0.0421208,0.0421049,-6.50754e-12,0.000107802,0.000109484,6.90768e-08,0.000108025,0.000108296,9.87458e-09,-2.229e-05,0.000118812,5.92022e-06,-3.99741e-08,2.45951e-07,2.38901e-08
0.0421211,0.0421055,9.7378e-09,8.80358e-05,0.000115592,1.15678e-06,9.08381e-05,0.00011438,9.87801e-07,-0.000280228,0.000121119,1.68978e-05,-5.72842e-07,2.34548e-07,6.76955e-08
0.0421216,0.0421062,1.17294e-08,9.09644e-05,0.000120873,1.25604e-06,9.14237e-05,0.000119769,1.19046e-06,-4.59314e-05,0.000110429,6.55827e-06,-8.9758e-08,2.26804e-07,2.64671e-08
0.0421218,0.0421069,2.09637e-08,7.20186e-05,0.000126098,2.27835e-06,7.47806e-05,0.000125035,2.11648e-06,-0.000276199,0.000106315,1.61875e-05,-5.65546e-07,2.04034e-07,6.48806e-08
0.0421221,0.0421076,2.32977e-08,7.39827e-05,0.000131475,2.42194e-06,7.4563e-05,0.000130404,2.35238e-06,-5.80316e-05,0.000107191,6.95518e-06,-1.14997e-07,2.19259e-07,2.8049e-08
0.0421225,0.0421083,2.579e-08,7.37364e-05,0.000136825,2.65827e-06,7.39506e-05,0.000135755,2.60407e-06,-2.14223e-05,0.000107053,5.41941e-06,-3.80214e-08,2.21315e-07,2.17016e-08
0.0421226,0.042109,3.44052e-08,5.14323e-05,0.000137284,3.618e-06,5.45821e-05,0.00013689,3.46837e-06,-0.000314973,3.93778e-05,1.49632e-05,-6.49837e-07,6.2766e-08,6.0058e-08
0.0421226,0.0421097,4.22849e-08,3.30097e-05,0.00013767,4.4141e-06,3.65278e-05,0.000137495,4.25791e-06,-0.000351808,1.75349e-05,1.56191e-05,-7.29071e-07,1.47102e-08,6.29191e-08
0.0421227,0.0421105,4.51759e-08,3.37551e-05,0.00014344,4.6258e-06,3.47382e-05,0.000142588,4.54848e-06,-9.83077e-05,8.52086e-05,7.7318e-06,-2.00195e-07,1.70656e-07,3.11903e-08
0.0421229,0.0421112,4.81664e-08,3.20436e-05,0.000148516,4.91247e-06,3.25849e-05,0.000147552,4.84893e-06,-5.41289e-05,9.64541e-05,6.35435e-06,-1.06626e-07,1.97169e-07,2.54848e-08
0.0421227,0.0421119,5.49934e-08,9.20641e-06,0.000143435,5.65754e-06,1.25309e-05,0.00014384,5.53478e-06,-0.000332452,-4.04866e-05,1.22764e-05,-6.91148e-07,-1.04059e-07,4.94356e-08
0.0421225,0.0421126,6.10879e-08,-9.42192e-06,0.000139208,6.26834e-06,-5.82136e-06,0.000139917,6.14605e-06,-0.000360056,-7.08796e-05,1.22295e-05,-7.51737e-07,-1.69652e-07,4.94169e-08
0.0421224,0.0421134,6.42951e-08,-1.02981e-05,0.000144881,6.54439e-06,-9.06535e-06,0.000144315,6.46857e-06,-0.000123271,5.65741e-05,7.58221e-06,-2.53728e-07,1.09225e-07,3.0569e-08
0.0421223,0.0421141,6.75406e-08,-1.3445e-05,0.000149263,6.86224e-06,-1.26282e-05,0.000148483,6.79486e-06,-8.16738e-05,7.79904e-05,6.73746e-06,-1.64948e-07,1.56997e-07,2.70488e-08
0.0421222,0.0421149,7.08077e-08,-1.72755e-05,0.00015318,7.18927e-06,-1.64936e-05,0.000152398,7.12325e-06,-7.81938e-05,7.822e-05,6.60187e-06,-1.57492e-07,1.57821e-07,2.64865e-08
0.0421221,0.0421158,7.40902e-08,-2.14745e-05,0.000156792,7.51906e-06,-2.06525e-05,0.000156051,7.45308e-06,-8.2194e-05,7.40932e-05,6.59784e-06,-1.66011e-07,1.49015e-07,2.64743e-08
0.0421217,0.0421164,7.72184e-08,-4.19474e-05,0.000143706,7.83084e-06,-3.88632e-05,0.000145287,7.76736e-06,-0.000308418,-0.00015804,6.34739e-06,-6.48811e-07,-3.46559e-07,2.58528e-08
0.0421213,0.0421169,7.94178e-08,-5.83082e-05,0.000132147,8.03562e-06,-5.50951e-05,0.000134232,7.98775e-06,-0.000321311,-0.0002085,4.78784e-06,-6.79929e-07,-4.53372e-07,1.96778e-08
0.0421209,0.0421176,8.26409e-08,-6.14889e-05,0.00013693,8.37168e-06,-6.00572e-05,0.000136912,8.31041e-06,-0.000143165,1.78343e-06,6.12802e-06,-2.98145e-07,-6.40466e-09,2.46755e-08
0.0421204,0.0421182,8.37369e-08,-7.6805e-05,0.000123365,8.44846e-06,-7.42446e-05,0.000125236,8.419e-06,-0.000256037,-0.000187083,2.94592e-06,-5.42504e-07,-4.03983e-07,1.22479e-08
0.0421199,0.0421188,8.68588e-08,-8.09894e-05,0.000127177,8.78588e-06,-7.96209e-05,0.000127227,8.73006e-06,-0.000136842,-4.9783e-06,5.58242e-06,-2.85106e-07,-1.98997e-08,2.24602e-08
0.0421193,0.0421192,8.64928e-08,-9.71203e-05,0.000109037,8.69839e-06,-9.4467e-05,0.000111561,8.69337e-06,-0.000265325,-0.000252399,5.01416e-07,-5.65741e-07,-5.40087e-07,2.54386e-09
0.0421188,0.0421198,8.94202e-08,-0.000101623,0.000112471,9.03397e-06,-0.000100182,0.000112774,8.9859e-06,-0.000144094,-3.0352e-05,4.80727e-06,-3.01763e-07,-7.33435e-08,1.93445e-08
0.0421182,0.0421204,9.22285e-08,-0.000107197,0.000113692,9.3209e-06,-0.000105981,0.000113617,9.26641e-06,-0.000121615,7.40818e-06,5.44865e-06,-2.52156e-07,7.62338e-09,2.19393e-08
0.0421175,0.0421209,9.48997e-08,-0.000113019,0.000114163,9.58666e-06,-0.000111839,0.000114075,9.5331e-06,-0.000118048,8.78381e-06,5.35554e-06,-2.44549e-07,1.09139e-08,2.15766e-08
0.0421168,0.0421212,9.14168e-08,-0.000123975,9.27872e-05,9.14144e-06,-0.000122095,9.57152e-05,9.18665e-06,-0.000187921,-0.000292795,-4.52186e-06,-4.07856e-07,-6.19011e-07,-1.75387e-08
0.0421161,0.0421217,9.37557e-08,-0.000129383,9.46947e-05,9.45141e-06,-0.000128056,9.53337e-05,9.42228e-06,-0.00013275,-6.39007e-05,2.91289e-06,-2.79941e-07,-1.42431e-07,1.17e-08
0.0421154,0.0421222,9.59185e-08,-0.000135201,9.43086e-05,9.68083e-06,-0.000133986,9.45603e-05,9.64016e-06,-0.000121439,-2.51709e-05,4.06727e-06,-2.53754e-07,-6.01285e-08,1.64139e-08
0.0421146,0.0421223,8.97579e-08,-0.000141393,7.05718e-05,8.93664e-06,-0.000140162,7.39312e-05,9.02725e-06,-0.000123125,-0.000335936,-9.06085e-06,-2.76385e-07,-7.0468e-07,-3.5699e-08
0.0421138,0.0421227,9.15005e-08,-0.000147185,7.13589e-05,9.21546e-06,-0.000146004,7.2286e-05,9.20457e-06,-0.000118071,-9.27105e-05,1.08935e-06,-2.50991e-07,-2.015e-07,4.34102e-09
0.0421131,0.0421227,8.43065e-08,-0.000150537,4.79311e-05,8.3727e-06,-0.000149709,5.14572e-05,8.48619e-06,-8.28192e-05,-0.000352607,-1.13493e-05,-1.93962e-07,-7.37139e-07,-4.49163e-08
0.0421123,0.0421227,7.66749e-08,-0.000149503,3.00887e-05,7.57825e-06,-0.00014939,3.36429e-05,7.72309e-06,-1.12903e-05,-0.000355419,-1.44833e-05,-4.59204e-08,-7.39943e-07,-5.77311e-08
0.0421115,0.0421229,7.77857e-08,-0.000155769,2.96281e-05,7.82361e-06,-0.000154868,3.07893e-05,7.8341e-06,-9.01243e-05,-0.00011612,-1.04912e-06,-1.93972e-07,-2.48405e-07,-4.31055e-09
0.0421108,0.0421228,6.91316e-08,-0.000152186,9.66487e-06,6.82797e-06,-0.000152403,1.27842e-05,6.96924e-06,2.17224e-05,-0.000311932,-1.41272e-05,2.51639e-08,-6.46407e-07,-5.61652e-08
0.04211,0.0421225,6.03817e-08,-0.000152112,-1.17066e-05,5.92564e-06,-0.000152188,-7.78982e-06,6.09395e-06,7.67921e-06,-0.000391681,-1.6831e-05,-8.30369e-09,-8.13738e-07,-6.71439e-08
0.0421092,0.0421224,6.07942e-08,-0.000157896,-1.31728e-05,6.1084e-06,-0.000157121,-1.1761e-05,6.13478e-06,-7.75751e-05,-0.000141184,-2.63802e-06,-1.69444e-07,-2.99813e-07,-1.06895e-08
0.0421085,0.0421221,5.13059e-08,-0.00014818,-2.89856e-05,5.02857e-06,-0.000149284,-2.63626e-05,5.18639e-06,0.000110391,-0.000262294,-1.57829e-05,2.11892e-07,-5.38079e-07,-6.29194e-08
0.0421077,0.0421219,5.12406e-08,-0.000154154,-3.21466e-05,5.14841e-06,-0.000153668,-3.09001e-05,5.1802e-06,-4.8564e-05,-0.00012465,-3.1785e-06,-1.07753e-07,-2.62979e-07,-1.2863e-08
0.042107,0.0421215,4.12426e-08,-0.000146515,-5.13716e-05,4.01391e-06,-0.000147421,-4.83284e-05,4.18096e-06,9.06631e-05,-0.000304312,-1.67049e-05,1.68609e-07,-6.26364e-07,-6.65599e-08
0.0421062,0.0421212,4.0705e-08,-0.000151652,-5.48142e-05,4.08647e-06,-0.000151221,-5.33993e-05,4.12763e-06,-4.30696e-05,-0.00014149,-4.11664e-06,-9.75378e-08,-2.97807e-07,-1.66164e-08
0.0421056,0.0421207,3.04311e-08,-0.000139338,-6.9986e-05,2.92696e-06,-0.000140908,-6.74511e-05,3.10036e-06,0.000156976,-0.000253486,-1.73396e-05,3.09084e-07,-5.16913e-07,-6.92095e-08
0.0421049,0.0421203,2.9435e-08,-0.000144223,-7.43243e-05,2.95089e-06,-0.000144031,-7.29422e-05,3.00075e-06,-1.91295e-05,-0.000138212,-4.98559e-06,-4.73883e-08,-2.89228e-07,-2.01208e-08
0.0421041,0.0421199,2.8214e-08,-0.000147292,-7.98113e-05,2.84896e-06,-0.000146809,-7.86255e-05,2.87851e-06,-4.82523e-05,-0.000118583,-2.95482e-06,-1.07391e-07,-2.49742e-07,-1.17577e-08
0.0421035,0.0421193,1.74401e-08,-0.000133113,-9.46715e-05,1.62238e-06,-0.000134924,-9.22511e-05,1.80141e-06,0.000181116,-0.000242042,-1.79029e-05,3.59756e-07,-4.91553e-07,-7.14617e-08
0.0421031,0.0421187,7.02026e-09,-0.000117453,-0.000104228,5.57826e-07,-0.000120176,-0.00010216,7.60198e-07,0.000272311,-0.000206798,-2.02372e-05,5.51967e-07,-4.13393e-07,-8.11864e-08
0.0421025,0.0421181,5.14004e-09,-0.000121593,-0.000109689,5.03061e-07,-0.000121862,-0.000108295,5.72815e-07,2.6813e-05,-0.000139379,-6.97541e-06,4.83124e-08,-2.88514e-07,-2.81605e-08
0.0421021,0.0421174,-5.21521e-09,-0.000101218,-0.000116328,-6.40641e-07,-0.000104119,-0.00011498,-4.60641e-07,0.000290063,-0.00013483,-1.8e-05,5.92376e-07,-2.62493e-07,-7.21103e-08
0.0421016,0.0421168,-7.50324e-09,-0.000104521,-0.000122468,-7.59093e-07,-0.000104959,-0.000121203,-6.87465e-07,4.37867e-05,-0.000126534,-7.1628e-06,8.43702e-08,-2.60417e-07,-2.88868e-08
0.0421013,0.0421161,-1.72858e-08,-8.47196e-05,-0.000128248,-1.83621e-06,-8.75933e-05,-0.000127059,-1.66488e-06,0.000287374,-0.000118965,-1.71331e-05,5.87886e-07,-2.29673e-07,-6.8667e-08
0.0421009,0.0421153,-1.99092e-08,-8.70916e-05,-0.000134567,-2.00208e-06,-8.765e-05,-0.000133326,-1.92654e-06,5.58374e-05,-0.000124112,-7.55414e-06,1.09463e-07,-2.54562e-07,-3.04436e-08
0.0421007,0.0421146,-2.89796e-08,-6.81077e-05,-0.000139143,-2.99456e-06,-7.09055e-05,-0.000138127,-2.83376e-06,0.000279786,-0.000101557,-1.60796e-05,5.73315e-07,-1.94013e-07,-6.44784e-08
0.0421006,0.0421139,-3.73925e-08,-4.90999e-05,-0.000140172,-3.84129e-06,-5.25905e-05,-0.000139716,-3.67465e-06,0.000349067,-4.55893e-05,-1.66647e-05,7.2145e-07,-7.34271e-08,-6.70899e-08
0.0421004,0.0421131,-4.04316e-08,-5.0586e-05,-0.000146854,-4.05977e-06,-5.1458e-05,-0.000145789,-3.9783e-06,8.72067e-05,-0.000106509,-8.14705e-06,1.75867e-07,-2.15683e-07,-3.28424e-08
0.0421004,0.0421123,-4.80834e-08,-3.07572e-05,-0.000146596,-4.88347e-06,-3.37689e-05,-0.000146303,-4.74425e-06,0.00030117,-2.92723e-05,-1.39228e-05,6.2224e-07,-4.26317e-08,-5.596e-08
0.0421003,0.0421115,-5.13154e-08,-3.09728e-05,-0.000153085,-5.14768e-06,-3.1872e-05,-0.000152097,-5.06834e-06,8.99151e-05,-9.87942e-05,-7.93357e-06,1.81695e-07,-1.99439e-07,-3.19425e-08
0.0421001,0.0421107,-5.46299e-08,-2.90837e-05,-0.000158834,-5.46984e-06,-2.96234e-05,-0.000157734,-5.40078e-06,5.3975e-05,-0.000109946,-6.90634e-06,1.05423e-07,-2.25244e-07,-2.76807e-08
0.0421003,0.04211,-6.06793e-08,-7.3398e-06,-0.000152582,-6.11969e-06,-1.05127e-05,-0.000153107,-6.00842e-06,0.000317287,5.24931e-05,-1.11266e-05,6.60485e-07,1.27953e-07,-4.48549e-08
0.0421005,0.0421093,-6.64971e-08,1.08534e-05,-0.000148125,-6.70562e-06,7.35977e-06,-0.000148902,-6.59029e-06,0.000349364,7.77609e-05,-1.15331e-05,7.29946e-07,1.83325e-07,-4.66098e-08
0.0421008,0.0421086,-7.13784e-08,2.71651e-05,-0.000143243,-7.18214e-06,2.38315e-05,-0.000144158,-7.08069e-06,0.000333362,9.1487e-05,-1.01454e-05,6.97847e-07,2.10959e-07,-4.10816e-08
0.0421009,0.0421078,-7.48566e-08,2.86342e-05,-0.000149472,-7.50706e-06,2.74018e-05,-0.000148893,-7.43086e-06,0.000123244,-5.7887e-05,-7.61998e-06,2.53454e-07,-1.11846e-07,-3.06768e-08
0.0421011,0.042107,-7.8333e-08,3.20942e-05,-0.000154196,-7.85219e-06,3.12344e-05,-0.000153365,-7.78094e-06,8.59813e-05,-8.31146e-05,-7.12527e-06,1.73549e-07,-1.67367e-07,-2.85968e-08
0.0421014,0.0421062,-8.17931e-08,3.61357e-05,-0.000158392,-8.1995e-06,3.53113e-05,-0.000157555,-8.12949e-06,8.24381e-05,-8.36538e-05,-7.00166e-06,1.65966e-07,-1.68857e-07,-2.80893e-08
0.0421018,0.0421055,-8.38643e-08,5.4243e-05,-0.000144859,-8.38856e-06,5.1485e-05,-0.000146472,-8.34084e-06,0.000275794,0.000161262,-4.77126e-06,5.81456e-07,3.51172e-07,-1.95478e-08
0.0421023,0.042105,-8.5274e-08,6.89427e-05,-0.000133215,-8.51851e-06,6.60598e-05,-0.000135321,-8.48582e-06,0.000288288,0.000210662,-3.26848e-06,6.1151e-07,4.55819e-07,-1.35572e-08
0.0421027,0.0421042,-8.85699e-08,7.21461e-05,-0.000138574,-8.87959e-06,7.08133e-05,-0.000138483,-8.81951e-06,0.000133283,-9.07383e-06,-6.00776e-06,2.77052e-07,-9.3296e-09,-2.41505e-08
0.0421032,0.0421038,-8.84379e-08,8.85045e-05,-0.000120617,-8.81781e-06,8.58306e-05,-0.000123073,-8.80793e-06,0.000267389,0.000245552,-9.88473e-07,5.69568e-07,5.25934e-07,-4.48949e-09
0.0421037,0.0421031,-9.1582e-08,9.23297e-05,-0.00012532,-9.17689e-06,9.0976e-05,-0.000125427,-9.12407e-06,0.000135367,1.06808e-05,-5.28223e-06,2.82485e-07,3.19596e-08,-2.12262e-08
0.0421043,0.0421025,-9.46124e-08,9.73433e-05,-0.000127696,-9.48821e-06,9.62316e-05,-0.000127401,-9.42889e-06,0.000111169,-2.94383e-05,-5.93264e-06,2.29109e-07,-5.40804e-08,-2.38538e-08
0.0421049,0.0421021,-9.2291e-08,0.000106875,-0.000110609,-9.17185e-06,0.000105214,-0.00011288,-9.19745e-06,0.00016613,0.00022715,2.56005e-06,3.58632e-07,4.8137e-07,9.77229e-09
0.0421055,0.0421015,-9.50601e-08,0.000111811,-0.000113807,-9.51484e-06,0.000110616,-0.000114065,-9.47512e-06,0.000119482,2.58109e-05,-3.97218e-06,2.49975e-07,6.22294e-08,-1.59243e-08
0.0421062,0.0421012,-9.10834e-08,0.000121304,-9.25589e-05,-9.02093e-06,0.000119622,-9.55769e-05,-9.0772e-06,0.000168173,0.0003018,5.62722e-06,3.67543e-07,6.36661e-07,2.19907e-08
0.0421069,0.0421007,-9.35258e-08,0.000126311,-9.53426e-05,-9.34957e-06,0.0001251,-9.58884e-05,-9.32126e-06,0.000121105,5.4582e-05,-2.83162e-06,2.55148e-07,1.22422e-07,-1.13353e-08
0.0421076,0.0421005,-8.82223e-08,0.000129853,-7.66442e-05,-8.71049e-06,0.000128989,-7.93987e-05,-8.79039e-06,8.64018e-05,0.000275455,7.99071e-06,1.96615e-07,5.77105e-07,3.15356e-08
0.0421083,0.0421003,-8.28094e-08,0.000135968,-5.71175e-05,-8.14556e-06,0.000134855,-6.06665e-05,-8.24829e-06,0.000111232,0.000354904,1.02727e-05,2.52823e-07,7.44642e-07,4.07754e-08
0.042109,0.0421,-8.46925e-08,0.000141302,-5.88994e-05,-8.44587e-06,0.000140221,-5.97486e-05,-8.43581e-06,0.000108057,8.49177e-05,-1.00532e-06,2.29717e-07,1.84818e-07,-3.96494e-09
0.0421098,0.0421,-7.78618e-08,0.00014099,-4.02939e-05,-7.64499e-06,0.0001407,-4.31293e-05,-7.75295e-06,2.90793e-05,0.000283546,1.07958e-05,7.83602e-08,5.90502e-07,4.28079e-08
0.0421105,0.0421001,-7.10023e-08,0.000143939,-2.0429e-05,-6.93457e-06,0.000143441,-2.40499e-05,-7.06606e-06,4.97825e-05,0.000362087,1.31497e-05,1.25721e-07,7.55764e-07,5.23603e-08
0.0421113,0.0421,-7.22554e-08,0.000149375,-2.0925e-05,-7.18476e-06,0.00014847,-2.19742e-05,-7.19049e-06,9.04962e-05,0.000104917,5.72886e-07,1.94259e-07,2.25237e-07,2.39106e-09
0.0421121,0.0420999,-7.32828e-08,0.000154195,-1.90297e-05,-7.30757e-06,0.000153249,-1.96168e-05,-7.29243e-06,9.45513e-05,5.87126e-05,-1.51455e-06,1.99936e-07,1.28255e-07,-6.15955e-09
0.0421129,0.0421001,-6.46384e-08,0.000152814,3.72389e-06,-6.29034e-06,0.000152713,3.96916e-07,-6.42663e-06,1.01256e-05,0.000332698,1.36289e-05,4.20714e-08,6.91141e-07,5.40806e-08
0.0421136,0.0421003,-5.58835e-08,0.000147848,2.03824e-05,-5.38092e-06,0.000148503,1.70534e-05,-5.54866e-06,-6.54868e-05,0.000332898,1.67744e-05,-1.14849e-07,6.88339e-07,6.70037e-08
0.0421144,0.0421005,-5.62312e-08,0.00015326,2.17067e-05,-5.55335e-06,0.000152714,2.04956e-05,-5.58098e-06,5.46161e-05,0.00012111,2.76328e-06,1.20332e-07,2.56411e-07,1.12244e-08
0.042115,0.0421008,-4.67741e-08,0.000146082,3.99732e-05,-4.47626e-06,0.000146906,3.70731e-05,-4.63409e-06,-8.24163e-05,0.000290002,1.5783e-05,-1.52386e-07,5.97172e-07,6.28763e-08
0.0421158,0.0421011,-4.66402e-08,0.000151066,4.23617e-05,-4.5865e-06,0.000150631,4.11367e-05,-4.61962e-06,4.35047e-05,0.000122503,3.31196e-06,9.7305e-08,2.58372e-07,1.34009e-08
0.0421164,0.0421015,-3.67011e-08,0.000139088,5.70132e-05,-3.45952e-06,0.00014061,5.46088e-05,-3.62593e-06,-0.000152201,0.000240433,1.66416e-05,-3.00008e-07,4.90028e-07,6.64126e-08
0.0421172,0.0421018,-3.60873e-08,0.00014387,6.03166e-05,-3.5226e-06,0.000143678,5.91179e-05,-3.56489e-06,1.9188e-05,0.000119872,4.22861e-06,4.6397e-08,2.51115e-07,1.70999e-08
0.0421177,0.0421023,-2.58612e-08,0.000131112,7.49388e-05,-2.36888e-06,0.000132817,7.25469e-05,-2.54182e-06,-0.000170518,0.000239195,1.72937e-05,-3.38146e-07,4.86303e-07,6.9052e-08
0.0421182,0.0421028,-1.60028e-08,0.000116788,8.43888e-05,-1.36415e-06,0.000119294,8.23444e-05,-1.55638e-06,-0.000250585,0.000204444,1.92229e-05,-5.07071e-07,4.09843e-07,7.71099e-08
0.0421188,0.0421033,-1.47212e-08,0.000121141,8.85991e-05,-1.37052e-06,0.000121313,8.73855e-05,-1.42869e-06,-1.71648e-05,0.000121366,5.81706e-06,-2.93312e-08,2.51738e-07,2.35233e-08
0.0421195,0.0421038,-1.3224e-08,0.000123249,9.36937e-05,-1.24403e-06,0.000123012,9.26143e-05,-1.27954e-06,2.37329e-05,0.000107943,3.55158e-06,5.57593e-08,2.26048e-07,1.41856e-08
0.0421199,0.0421044,-2.89245e-09,0.00010603,0.000104071,-7.57814e-08,0.000108337,0.000102303,-2.48565e-07,-0.000230729,0.000176775,1.72784e-05,-4.66658e-07,3.53024e-07,6.90754e-08
0.0421204,0.042105,-9.67334e-10,0.000108956,0.000108955,6.01285e-09,0.000109262,0.000107734,-5.82965e-08,-3.06912e-05,0.000122099,6.43093e-06,-5.71927e-08,2.52276e-07,2.59428e-08
0.0421207,0.0421057,9.11161e-09,8.87223e-05,0.00011513,1.12133e-06,9.1615e-05,0.000113899,9.46958e-07,-0.000289276,0.00012306,1.74373e-05,-5.91501e-07,2.38031e-07,6.98632e-08
